,time,x1,x2,x3,x4,x5,x6,x7,x8,x9,label
0,90.79342972491177,-0.3532645183362078,-1.1211677698109082,-1.1096079348696253,1.1107767105429407,-0.7179375217507484,-3.1747804531709414,-3.7415572855909502,1.8185862006346847,-0.8356201943787884,1.0
1,83.78806152471348,1.329900406990925,-0.2980581845271013,-2.1577270775487505,2.5014328050219845,-0.9301177676304657,-0.6055741431524807,1.2336199646269006,1.2756413012051921,-0.09531452106547667,0.0
2,26.795840370658897,-1.0704709048271874,-2.214020170253009,-0.2752332476272344,2.2898771564355567,-0.7526096482520543,1.018381668874568,-2.284207138819759,0.033289490295149715,-1.7054674525284204,0.0
3,15.717123689056123,-1.2891821130694203,-0.5521983364638673,-0.878624789973604,1.1535603092331939,0.729813842239485,-3.0511414310809113,-2.6925105712792794,3.0119308126397373,0.1692667941418735,1.0
4,58.55487321518549,-0.5814793606953826,-2.296881467106463,-1.1797977970240123,-1.8053221892288611,-0.21241151058851446,-3.5299890845088258,-4.859765918370779,-0.16768877549464545,-0.14759669845136503,0.0
5,85.64717970307895,-2.9436814425946847,0.4928365573344002,1.270382846589654,0.3862647903868386,-2.4302220369014287,0.6467347608012358,0.10683086448255097,0.15629510677337777,1.0632205677346003,0.0
6,0.0,-0.8776320393830612,0.7946283129349818,0.1849837912880985,2.269416631936082,1.583771657498292,2.347209850148265,1.325139808579629,-1.225245486066458,0.8866864080607433,1.0
7,45.498068670917945,-0.14154389826199268,0.16211884574128294,-0.06118640915062162,-1.582466415610568,2.9910934809570136,-3.408199106058319,-1.5195687781824598,2.283859695054071,-0.35740048060509,1.0
8,27.55224374320118,0.9188079602070772,-0.7441097995876904,-0.3275891215630098,-2.855257002617358,-0.7102032935789551,-2.4812424382792884,-4.420175101828341,1.2332726554046505,-0.6214696166554055,0.0
9,17.55862153737856,0.5081609787501123,-1.5741357275315038,-0.12324939017893297,0.2997050437714994,1.2635981690836873,0.8480444025242135,0.9788808230347551,0.6495997046236259,1.1537047281301789,0.0
10,126.24741065855726,0.42567260716976285,-1.4539555699916582,-0.9916935484313113,2.2713909112668564,-2.113153006733693,2.6166604133573372,-2.3411578598368643,1.238703455159214,1.3423512661602448,1.0
11,7.033613417071047,-2.0449425946754767,-1.4714642540092664,-1.0890960479020557,0.4200469347033517,0.191012306037317,-1.7496072701687293,-0.06601338122040246,1.7879627937461848,-0.006432290125629875,0.0
12,64.74465270052391,-0.11970531991356366,-0.11537608930837007,1.0476180207048462,1.8376601102749823,0.22958696649730578,-1.533576938198058,0.7042772608580565,-0.8183993515510576,-1.054314136537645,0.0
13,56.445988962827776,-1.3711837471477577,-1.1432645018462024,-0.28219353515051465,1.4114575081382688,1.0983569586241866,3.0627611065311706,-3.0815620668349486,1.5827730840097676,2.512438467025924,0.0
